DP03_0062E,state,zip code tabulation area,,,,,
21042,22,70436,,,,,
32214,22,70444,,,,,
54604,22,70458,,,,,
70849,22,70592,,,,,
28865,22,70049,,,,,
52944,22,70057,,,,,
62593,22,70080,,,,,
40086,22,70341,,,,,
47238,22,70372,,,,,
34375,22,70393,,,,,
29238,22,70426,,,,,
46125,22,70460,,,,,
41962,22,70462,,,,,
38182,22,70510,,,,,
43610,22,70512,,,,,
32957,22,70526,,,,,
42173,22,70529,,,,,
43871,22,70546,,,,,
31814,22,70577,,,,,
37280,22,70582,,,,,
35583,22,70586,,,,,
32361,22,70615,,,,,
56080,22,70637,,,,,
41422,22,70659,,,,,
69117,22,70706,,,,,
48750,22,70541,,,,,
41794,22,70517,,,,,
31042,22,70523,,,,,
32083,22,70532,,,,,
43780,22,70542,,,,,
250001,22,70550,,,,,
32917,22,70576,,,,,
36099,22,70607,,,,,
30125,22,70640,,,,,
55217,22,70647,,,,,
36283,22,70806,,,,,
23647,22,70820,,,,,
35817,22,70558,,,,,
22208,22,70643,,,,,
41716,22,70712,,,,,
84329,22,70769,,,,,
32816,22,70438,,,,,
41058,22,71227,,,,,
62250,22,71238,,,,,
16585,22,71256,,,,,
44871,22,71275,,,,,
47716,22,71280,,,,,
28203,22,71302,,,,,
51125,22,71323,,,,,
28133,22,71052,,,,,
26875,22,71063,,,,,
50658,22,71111,,,,,
47040,22,71118,,,,,
51975,22,71234,,,,,
48702,22,71268,,,,,
30750,22,71277,,,,,
33578,22,71301,,,,,
50829,22,71328,,,,,
31597,22,71341,,,,,
37054,22,71356,,,,,
30855,38,58262,,,,,
38068,38,58266,,,,,
56823,38,58274,,,,,
26747,38,58316,,,,,
24441,38,58329,,,,,
66458,38,58331,,,,,
37679,38,58332,,,,,
41793,38,58344,,,,,
84792,38,58005,,,,,
48269,38,58017,,,,,
40167,38,58027,,,,,
74722,38,58051,,,,,
60625,38,58060,,,,,
55625,38,58068,,,,,
41818,38,58069,,,,,
47242,38,58075,,,,,
45250,38,58202,,,,,
51750,38,58210,,,,,
65833,38,58218,,,,,
37188,38,58224,,,,,
50000,38,58225,,,,,
44545,38,58241,,,,,
57321,38,58276,,,,,
39712,38,58282,,,,,
42212,38,58318,,,,,
53125,38,58327,,,,,
36500,38,58346,,,,,
50577,38,58362,,,,,
34219,38,58370,,,,,
49063,38,58424,,,,,
44188,38,58438,,,,,
34464,38,58460,,,,,
45625,38,58461,,,,,
42333,38,58467,,,,,
40313,38,58488,,,,,
54063,38,58530,,,,,
54792,38,58531,,,,,
65556,38,58558,,,,,
53125,38,58563,,,,,
61563,38,58566,,,,,
36167,38,58348,,,,,
53250,38,58748,,,,,
47500,38,58758,,,,,
45972,38,58762,,,,,
65813,38,58770,,,,,
44063,38,58782,,,,,
29900,38,58831,,,,,
44821,38,58222,,,,,
50625,38,58223,,,,,
50385,38,58535,,,,,
33190,38,58538,,,,,
44250,38,58541,,,,,
36563,38,58560,,,,,
44125,38,58561,,,,,
42708,38,58625,,,,,
38125,38,58654,,,,,
61250,38,58711,,,,,
52500,38,58725,,,,,
52353,38,58490,,,,,
41875,38,58494,,,,,
41023,38,58495,,,,,
47354,38,58501,,,,,
53056,38,58504,,,,,
NA,38,58505,,,,,
49063,38,58564,,,,,
110625,38,58007,,,,,
70536,38,58016,,,,,
52375,38,58032,,,,,
36597,38,58053,,,,,
64554,38,58061,,,,,
48571,38,58067,,,,,
44955,30,59487,,,,,
30000,30,59463,,,,,
41875,30,59471,,,,,
59000,30,59480,,,,,
36750,30,59524,,,,,
24922,30,59527,,,,,
86500,30,59634,,,,,
60323,30,59635,,,,,
42625,30,59648,,,,,
39458,30,59701,,,,,
51209,30,59102,,,,,
36250,30,59338,,,,,
40398,30,59452,,,,,
48372,30,59501,,,,,
42917,30,59642,,,,,
30833,30,59736,,,,,
29024,30,59824,,,,,
39583,30,59469,,,,,
44444,30,59729,,,,,
31591,30,59801,,,,,
65191,30,59932,,,,,
44141,30,59029,,,,,
42000,30,59713,,,,,
34063,30,59727,,,,,
41667,30,59731,,,,,
31458,30,59739,,,,,
38184,30,59802,,,,,
47788,30,59808,,,,,
39917,30,59829,,,,,
71293,55,54180,,,,,
46065,55,54201,,,,,
56538,55,54205,,,,,
64375,55,54207,,,,,
53063,55,54212,,,,,
63132,55,54217,,,,,
37274,55,54303,,,,,
44052,55,54405,,,,,
52031,55,54410,,,,,
56071,55,54418,,,,,
44522,55,54425,,,,,
48882,55,54427,,,,,
62500,55,54974,,,,,
57813,55,54977,,,,,
44043,55,54981,,,,,
45781,55,54838,,,,,
77271,55,54021,,,,,
44984,55,54401,,,,,
58411,55,54440,,,,,
44205,55,54493,,,,,
33750,55,54527,,,,,
48114,55,54629,,,,,
60938,55,54769,,,,,
48438,55,54856,,,,,
42721,55,54982,,,,,
30000,55,54125,,,,,
39722,55,54174,,,,,
41797,55,54634,,,,,
49545,55,54666,,,,,
38529,55,54819,,,,,
50486,55,54758,,,,,
46563,55,54760,,,,,
54375,55,54940,,,,,
30408,55,54828,,,,,
46953,55,54873,,,,,
40455,55,54766,,,,,
45492,55,54805,,,,,
38154,55,54806,,,,,
36176,55,54835,,,,,
61816,55,54110,,,,,
50662,55,54701,,,,,
36715,55,54754,,,,,
46723,55,54817,,,,,
56696,55,54006,,,,,
66420,55,54014,,,,,
71786,55,54113,,,,,
44500,55,54832,,,,,
39063,55,54839,,,,,
33958,55,54862,,,,,
41296,55,54880,,,,,
36450,55,54893,,,,,
40720,55,54901,,,,,
69411,55,54904,,,,,
59545,55,54611,,,,,
41335,55,54562,,,,,
48802,55,54727,,,,,
56016,55,54750,,,,,
42897,55,54153,,,,,
36250,55,54540,,,,,
42098,55,54871,,,,,
40263,55,54876,,,,,
60859,55,54027,,,,,
33482,55,54102,,,,,
56118,55,54107,,,,,
25234,55,54150,,,,,
64423,55,54211,,,,,
53750,55,54216,,,,,
67318,55,54229,,,,,
59263,55,54230,,,,,
46094,55,54232,,,,,
45546,55,54304,,,,,
68750,55,54407,,,,,
51857,55,54414,,,,,
48000,55,54417,,,,,
49196,55,54422,,,,,
68697,55,54448,,,,,
36250,55,54459,,,,,
58906,55,54484,,,,,
39798,55,54538,,,,,
46389,55,54539,,,,,
41713,55,54541,,,,,
43811,55,54603,,,,,
43333,55,54625,,,,,
49291,55,54914,,,,,
58036,55,54922,,,,,
74034,55,54932,,,,,
51875,55,54941,,,,,
85263,55,54942,,,,,
73668,55,54944,,,,,
39250,55,54948,,,,,
59222,55,54963,,,,,
44250,55,54968,,,,,
50228,55,54971,,,,,
NA,55,54985,,,,,
52688,55,54909,,,,,
62350,55,54915,,,,,
68173,55,54947,,,,,
50906,55,54822,,,,,
53352,55,54159,,,,,
58684,55,54165,,,,,
57276,55,54170,,,,,
59531,55,54632,,,,,
51207,55,54635,,,,,
67732,55,54636,,,,,
51250,55,54644,,,,,
40272,55,54950,,,,,
50568,55,54653,,,,,
45694,55,54563,,,,,
61250,55,54623,,,,,
41400,55,54628,,,,,
60781,55,54650,,,,,
36667,55,54657,,,,,
40950,55,54670,,,,,
46166,55,54720,,,,,
58750,55,54723,,,,,
44183,55,54745,,,,,
51932,55,54748,,,,,
49226,55,54749,,,,,
47010,27,55767,,,,,
41467,27,55769,,,,,
56505,27,55779,,,,,
56667,27,55797,,,,,
81121,27,55902,,,,,
50156,27,55909,,,,,
62969,27,55925,,,,,
58333,27,55936,,,,,
51923,27,55953,,,,,
66250,27,55973,,,,,
55536,27,55979,,,,,
46204,27,55007,,,,,
87061,27,55020,,,,,
52870,27,55021,,,,,
38689,27,55037,,,,,
75156,27,55043,,,,,
58704,27,55052,,,,,
53089,27,55055,,,,,
62860,27,55056,,,,,
66788,27,55079,,,,,
93378,27,55436,,,,,
73756,27,55441,,,,,
NA,27,55450,,,,,
54625,27,55604,,,,,
44167,27,55607,,,,,
41118,27,55703,,,,,
48166,27,55705,,,,,
38719,27,55748,,,,,
48170,27,55750,,,,,
40139,27,55752,,,,,
52222,27,55790,,,,,
43750,27,55793,,,,,
63819,27,55344,,,,,
59215,27,55353,,,,,
51645,27,55355,,,,,
85769,27,55360,,,,,
61630,27,55367,,,,,
67031,27,55370,,,,,
94635,27,55372,,,,,
60667,27,55382,,,,,
66463,27,55388,,,,,
50513,27,55389,,,,,
40388,27,55408,,,,,
52252,27,55423,,,,,
62239,27,55431,,,,,
86839,27,55447,,,,,
34228,27,55713,,,,,
71091,27,55448,,,,,
37000,27,55612,,,,,
32188,27,55716,,,,,
48812,27,55720,,,,,
49879,27,55722,,,,,
45591,27,55723,,,,,
53750,27,55725,,,,,
45625,27,55731,,,,,
47656,27,55775,,,,,
50313,27,55780,,,,,
58036,27,55781,,,,,
64167,27,55782,,,,,
56985,27,55350,,,,,
70811,27,55362,,,,,
78770,27,55364,,,,,
80229,27,55369,,,,,
93018,27,55374,,,,,
77396,27,55379,,,,,
42393,27,55384,,,,,
40924,27,55030,,,,,
61467,27,55071,,,,,
102386,27,55341,,,,,
100625,27,55317,,,,,
56037,27,55336,,,,,
98452,27,55357,,,,,
87796,27,55359,,,,,
84583,27,55375,,,,,
85799,27,55376,,,,,
40625,27,55402,,,,,
45540,27,55407,,,,,
28503,27,55414,,,,,
46968,27,55429,,,,,
51928,27,55435,,,,,
81070,27,55438,,,,,
97500,27,55439,,,,,
65992,27,55906,,,,,
61068,27,55963,,,,,
48846,27,55950,,,,,
45260,27,55951,,,,,
54375,27,55952,,,,,
86744,27,55960,,,,,
63403,27,55985,,,,,
50234,27,55990,,,,,
55625,27,55969,,,,,
25602,27,55805,,,,,
53537,27,55971,,,,,
54643,27,55941,,,,,
82461,27,55387,,,,,
38564,27,55403,,,,,
100338,27,55315,,,,,
74938,27,55352,,,,,
63068,27,55354,,,,,
58583,27,55084,,,,,
NA,27,55029,,,,,
86128,27,55054,,,,,
NA,27,55111,,,,,
28601,27,55130,,,,,
NA,27,55155,,,,,
43906,27,55366,,,,,
52917,27,55766,,,,,
23438,27,55772,,,,,
NA,27,55814,,,,,
NA,27,55905,,,,,
50208,27,55968,,,,,
53770,27,55302,,,,,
52756,27,55418,,,,,
62530,27,55422,,,,,
53081,27,55432,,,,,
68006,27,55444,,,,,
48222,27,55616,,,,,
55938,27,55702,,,,,
58367,6,92078,,,,,
64690,6,92117,,,,,
69962,6,92123,,,,,
61446,6,92139,,,,,
36048,6,92173,,,,,
61716,6,92223,,,,,
30288,6,92230,,,,,
34700,6,92240,,,,,
26661,6,92254,,,,,
NA,6,92280,,,,,
64337,6,92313,,,,,
49509,6,92316,,,,,
43283,6,92324,,,,,
62620,6,92354,,,,,
78777,6,92377,,,,,
41807,6,92507,,,,,
39530,6,92548,,,,,
57364,6,92551,,,,,
43730,6,92553,,,,,
63021,6,92567,,,,,
42603,6,92570,,,,,
88242,6,92604,,,,,
85551,6,92646,,,,,
83929,6,92662,,,,,
100480,6,92677,,,,,
53080,6,92804,,,,,
80023,6,92821,,,,,
84691,6,92860,,,,,
60376,6,92866,,,,,
65460,6,92879,,,,,
69261,6,92337,,,,,
62938,6,92342,,,,,
46793,6,92345,,,,,
65156,6,92346,,,,,
31188,6,92347,,,,,
54620,6,92359,,,,,
45860,6,92376,,,,,
60779,6,92399,,,,,
43756,6,92405,,,,,
30538,6,92410,,,,,
60347,6,92503,,,,,
85639,6,92532,,,,,
75098,6,92555,,,,,
94545,6,92869,,,,,
76449,6,92124,,,,,
43117,6,92225,,,,,
35992,6,92231,,,,,
45088,6,92234,,,,,
78150,6,92253,,,,,
18750,6,92259,,,,,
44760,6,92262,,,,,
34432,6,92273,,,,,
24871,6,92275,,,,,
43874,6,92284,,,,,
22188,6,92285,,,,,
26250,6,92332,,,,,
58196,6,92026,,,,,
32014,6,95595,,,,,
54549,6,95621,,,,,
41543,8,80653,,,,,
44766,8,80734,,,,,
46094,8,80742,,,,,
63833,8,80825,,,,,
41250,8,80744,,,,,
83309,8,80755,,,,,
38173,8,80821,,,,,
35417,8,80861,,,,,
34979,8,80905,,,,,
40269,8,80916,,,,,
50000,8,80736,,,,,
43472,8,80807,,,,,
45132,8,80819,,,,,
60938,8,80832,,,,,
41711,8,80907,,,,,
59886,8,80911,,,,,
61733,8,80926,,,,,
50429,8,80303,,,,,
39327,8,80427,,,,,
28821,8,80432,,,,,
62904,8,80442,,,,,
57917,8,80444,,,,,
80417,8,80454,,,,,
57875,8,80455,,,,,
46934,8,80456,,,,,
50595,8,80457,,,,,
46250,8,80476,,,,,
41543,8,80479,,,,,
69286,8,80482,,,,,
63333,8,80483,,,,,
67957,8,80487,,,,,
76580,8,80498,,,,,
62868,8,80512,,,,,
63807,8,80525,,,,,
51955,8,80526,,,,,
50306,8,80535,,,,,
53383,8,80537,,,,,
60815,8,80538,,,,,
65026,8,80601,,,,,
65114,8,80611,,,,,
77348,8,80642,,,,,
55938,8,80652,,,,,
19773,8,80727,,,,,
44556,8,80728,,,,,
45560,8,80743,,,,,
47054,8,80801,,,,,
36591,8,80802,,,,,
60298,8,80809,,,,,
31750,8,80812,,,,,
68500,8,80814,,,,,
39375,8,80822,,,,,
58148,8,80829,,,,,
45000,8,80830,,,,,
34681,8,80910,,,,,
83409,8,80005,,,,,
42992,8,80014,,,,,
62386,8,80019,,,,,
76664,8,80020,,,,,
79902,8,80112,,,,,
67065,8,80401,,,,,
60750,8,80459,,,,,
42914,8,80501,,,,,
46402,8,80514,,,,,
68807,8,80530,,,,,
57136,8,80634,,,,,
43328,8,80701,,,,,
38964,8,80723,,,,,
65821,8,80750,,,,,
41441,8,80751,,,,,
43750,8,80818,,,,,
51726,8,80864,,,,,
43750,8,80904,,,,,
103772,8,80908,,,,,
39444,8,80909,,,,,
42650,8,80913,,,,,
74778,8,80209,,,,,
56509,8,80212,,,,,
36810,8,80214,,,,,
56090,8,80227,,,,,
45313,8,80440,,,,,
132981,8,80448,,,,,
48320,8,80452,,,,,
45625,8,80463,,,,,
82435,8,80465,,,,,
44000,8,80480,,,,,
81750,8,80513,,,,,
71197,8,80534,,,,,
68920,8,80536,,,,,
76347,8,80550,,,,,
50000,8,80747,,,,,
72386,8,80624,,,,,
59851,8,80651,,,,,
57143,8,80745,,,,,
48750,8,80735,,,,,
80233,8,80831,,,,,
87915,8,80920,,,,,
51347,8,80207,,,,,
46178,8,80229,,,,,
59259,8,80233,,,,,
66120,8,80301,,,,,
43907,8,80302,,,,,
62967,8,80422,,,,,
60781,8,80424,,,,,
53125,8,80805,,,,,
44712,8,80810,,,,,
42500,8,80820,,,,,
46280,8,80828,,,,,
35625,8,80834,,,,,
31005,8,80903,,,,,
74027,8,80922,,,,,
61220,8,80925,,,,,
82564,8,80122,,,,,
94219,8,80481,,,,,
68092,8,80648,,,,,
91402,8,80403,,,,,
43333,8,80420,,,,,
89219,8,80426,,,,,
100635,8,80433,,,,,
46641,56,82201,,,,,
48661,56,82214,,,,,
62250,56,82324,,,,,
42130,56,82443,,,,,
56667,56,82925,,,,,
61611,56,82604,,,,,
54505,56,82609,,,,,
54982,56,82633,,,,,
46012,56,82712,,,,,
89167,56,82727,,,,,
82703,56,82732,,,,,
57216,56,82831,,,,,
46250,56,82837,,,,,
115063,56,82923,,,,,
71140,56,82939,,,,,
51477,56,82410,,,,,
53140,56,82426,,,,,
66471,56,82430,,,,,
47025,56,82501,,,,,
31250,56,82635,,,,,
NA,56,82640,,,,,
NA,56,82711,,,,,
85625,56,82718,,,,,
90750,56,82832,,,,,
72264,56,82937,,,,,
NA,56,82844,,,,,
58783,56,82930,,,,,
71875,56,82934,,,,,
61250,56,82836,,,,,
44920,56,82007,,,,,
73954,56,82009,,,,,
NA,56,82058,,,,,
50667,56,82070,,,,,
51875,56,82215,,,,,
190972,56,82242,,,,,
65833,56,82322,,,,,
36964,56,82329,,,,,
29375,56,82428,,,,,
55598,56,82431,,,,,
47917,56,82510,,,,,
37639,56,82515,,,,,
54146,56,82520,,,,,
48125,56,82643,,,,,
28250,56,82929,,,,,
NA,56,82005,,,,,
NA,56,82073,,,,,
56000,56,82229,,,,,
80978,56,82334,,,,,
72143,56,82450,,,,,
NA,56,82630,,,,,
NA,56,82638,,,,,
NA,56,82646,,,,,
NA,56,82648,,,,,
NA,56,82715,,,,,
48617,56,82720,,,,,
81765,56,82932,,,,,
59250,8,80434,,,,,
60972,8,80446,,,,,
71148,8,80447,,,,,
70417,17,62359,,,,,
51250,17,62548,,,,,
49583,17,62567,,,,,
44330,17,62568,,,,,
51181,17,62627,,,,,
47857,17,62643,,,,,
46917,17,62655,,,,,
65577,17,62670,,,,,
79219,17,62677,,,,,
45298,17,62690,,,,,
34167,17,62695,,,,,
40929,17,62806,,,,,
37625,17,62828,,,,,
36406,17,62867,,,,,
43864,17,62875,,,,,
31667,17,62879,,,,,
35298,17,62880,,,,,
37106,17,62884,,,,,
49417,17,62889,,,,,
36250,17,62908,,,,,
46389,17,62367,,,,,
41528,17,62373,,,,,
90025,17,62375,,,,,
46750,17,62425,,,,,
46111,17,62433,,,,,
50174,17,62443,,,,,
39095,17,62445,,,,,
37768,17,62458,,,,,
36667,17,62460,,,,,
46361,17,62521,,,,,
56250,17,62537,,,,,
62292,17,62539,,,,,
41818,17,62540,,,,,
51550,17,62546,,,,,
36875,17,62325,,,,,
27396,17,62336,,,,,
58200,17,62347,,,,,
36338,17,62354,,,,,
42708,17,62357,,,,,
25556,17,62374,,,,,
35114,17,62378,,,,,
31094,17,62422,,,,,
47788,17,62426,,,,,
38438,17,62431,,,,,
35208,17,62434,,,,,
37386,17,62436,,,,,
54167,17,62241,,,,,
43333,17,62348,,,,,
43750,17,62349,,,,,
32132,17,62362,,,,,
53202,17,62615,,,,,
57157,17,62626,,,,,
53125,17,62628,,,,,
75686,17,62629,,,,,
48523,17,62649,,,,,
40921,17,62664,,,,,
41250,17,62667,,,,,
51146,17,62704,,,,,
37634,17,62801,,,,,
44401,17,61486,,,,,
53021,17,61490,,,,,
55261,17,61530,,,,,
58125,17,61545,,,,,
37500,17,61563,,,,,
69487,17,61568,,,,,
19805,17,61605,,,,,
54323,17,61611,,,,,
42512,17,61701,,,,,
60859,17,61731,,,,,
74022,17,61745,,,,,
48160,17,61760,,,,,
59022,17,61817,,,,,
51569,17,61821,,,,,
73750,17,61830,,,,,
54205,17,61854,,,,,
14931,17,61855,,,,,
65104,17,61862,,,,,
69193,17,61864,,,,,
62188,17,61919,,,,,
62000,17,61928,,,,,
41964,17,61933,,,,,
40000,17,61949,,,,,
47175,17,61951,,,,,
47202,17,61956,,,,,
74817,17,61088,,,,,
55096,17,61089,,,,,
36599,17,61103,,,,,
41988,17,61201,,,,,
64571,17,61232,,,,,
62734,17,61242,,,,,
67500,17,61254,,,,,
50427,17,61261,,,,,
29500,17,61239,,,,,
52447,17,61252,,,,,
66429,17,61259,,,,,
41875,17,61315,,,,,
44479,17,61317,,,,,
39583,17,61321,,,,,
NA,17,61324,,,,,
47383,17,61326,,,,,
57321,17,61330,,,,,
NA,17,61331,,,,,
57457,17,61348,,,,,
47511,17,61356,,,,,
47036,17,61361,,,,,
44438,17,61369,,,,,
48021,17,61413,,,,,
46848,17,61436,,,,,
55833,17,61437,,,,,
40000,17,61447,,,,,
40750,17,61454,,,,,
30223,17,61455,,,,,
61250,17,61458,,,,,
35938,17,61484,,,,,
47679,17,61485,,,,,
50640,17,61491,,,,,
41067,17,61520,,,,,
59500,17,61014,,,,,
36815,29,63655,,,,,
46125,29,63670,,,,,
47292,29,63701,,,,,
33098,29,63730,,,,,
44688,29,63739,,,,,
29227,29,63751,,,,,
40761,29,63767,,,,,
38750,29,63770,,,,,
37277,29,63801,,,,,
45364,29,63822,,,,,
25980,29,63823,,,,,
69000,29,63743,,,,,
57500,29,63748,,,,,
43107,29,63769,,,,,
31818,29,63787,,,,,
25500,29,63820,,,,,
32443,29,63821,,,,,
24000,29,63833,,,,,
38462,29,63839,,,,,
40577,29,63860,,,,,
25147,29,63870,,,,,
28750,29,63878,,,,,
28385,29,63935,,,,,
40952,29,63951,,,,,
29682,29,63966,,,,,
69421,29,63026,,,,,
48534,29,63044,,,,,
60731,29,63049,,,,,
67666,29,63052,,,,,
54238,29,63102,,,,,
54250,29,63014,,,,,
50230,29,63048,,,,,
50357,29,63625,,,,,
37802,29,63650,,,,,
37188,29,63662,,,,,
36358,29,63740,,,,,
52860,29,63755,,,,,
43558,29,63758,,,,,
42039,29,63780,,,,,
32043,29,63830,,,,,
33306,29,63845,,,,,
39643,29,63846,,,,,
39375,29,63855,,,,,
28750,29,63784,,,,,
31250,29,63824,,,,,
52473,29,63015,,,,,
61162,29,63016,,,,,
50204,29,63023,,,,,
42005,29,63037,,,,,
60978,29,63039,,,,,
63000,29,63041,,,,,
52467,29,63069,,,,,
42544,29,63080,,,,,
42784,29,63087,,,,,
69701,29,63129,,,,,
27500,29,63133,,,,,
35625,29,63137,,,,,
56092,29,63301,,,,,
39310,29,63552,,,,,
57823,17,62010,,,,,
36008,17,62015,,,,,
44300,17,62040,,,,,
33125,17,62050,,,,,
52466,17,62067,,,,,
53750,17,62074,,,,,
47107,17,62079,,,,,
37750,17,62089,,,,,
31875,17,62094,,,,,
56394,17,62242,,,,,
73652,17,62260,,,,,
50096,17,62263,,,,,
64682,17,62265,,,,,
53649,17,62278,,,,,
41033,17,62284,,,,,
74111,17,62285,,,,,
43750,17,62289,,,,,
68516,17,62295,,,,,
47614,17,62311,,,,,
36842,17,62932,,,,,
39141,17,62934,,,,,
35075,17,62948,,,,,
44844,17,62959,,,,,
40257,17,62985,,,,,
60192,17,62998,,,,,
50807,17,62226,,,,,
39726,17,62885,,,,,
68611,17,62851,,,,,
48750,17,62852,,,,,
58250,17,62878,,,,,
43269,17,62888,,,,,
39681,17,62890,,,,,
38594,17,62891,,,,,
39136,17,62906,,,,,
63170,17,62012,,,,,
32212,17,62032,,,,,
38942,17,62075,,,,,
49375,17,62087,,,,,
16956,17,62201,,,,,
16542,17,62204,,,,,
45179,17,62219,,,,,
78006,17,62025,,,,,
52250,17,62027,,,,,
25714,17,62030,,,,,
57067,17,62031,,,,,
55147,17,62035,,,,,
57826,17,62045,,,,,
65833,17,62046,,,,,
41131,17,62048,,,,,
52468,17,62052,,,,,
40490,17,62069,,,,,
48653,17,62088,,,,,
22917,17,62915,,,,,
62841,17,62887,,,,,
32946,17,62897,,,,,
53750,17,62916,,,,,
46991,17,62920,,,,,
29682,17,62930,,,,,
38833,17,62933,,,,,
76146,36,12009,,,,,
51164,36,12025,,,,,
48501,36,12047,,,,,
67578,36,12052,,,,,
38708,36,12058,,,,,
57159,36,12063,,,,,
50268,36,12064,,,,,
55054,36,12076,,,,,
59716,36,12120,,,,,
48281,36,12125,,,,,
50543,36,12150,,,,,
66896,36,12188,,,,,
53229,36,12192,,,,,
14110,36,12207,,,,,
28792,36,12307,,,,,
34661,36,12405,,,,,
56275,36,12411,,,,,
64353,36,12015,,,,,
66854,36,12020,,,,,
50568,36,12031,,,,,
43083,36,12036,,,,,
50441,36,12051,,,,,
85411,36,12053,,,,,
91255,36,12054,,,,,
79135,36,12056,,,,,
48239,36,12057,,,,,
66221,36,12070,,,,,
66772,36,12075,,,,,
44402,36,12087,,,,,
61303,36,12118,,,,,
71941,36,12121,,,,,
74853,36,12140,,,,,
63008,36,12143,,,,,
71071,36,12154,,,,,
47150,36,12155,,,,,
61840,36,12157,,,,,
42750,36,12167,,,,,
40500,36,12751,,,,,
55417,36,12764,,,,,
69643,36,12777,,,,,
83393,36,12784,,,,,
43451,36,12788,,,,,
41912,36,12789,,,,,
57019,36,12847,,,,,
51618,36,12791,,,,,
48125,36,12817,,,,,
43289,36,12839,,,,,
47188,36,12851,,,,,
46250,36,12856,,,,,
58388,36,12871,,,,,
53250,36,12919,,,,,
56661,36,12921,,,,,
70625,36,12922,,,,,
45500,36,12956,,,,,
39191,36,12961,,,,,
29792,36,12969,,,,,
42321,36,12970,,,,,
35104,36,12980,,,,,
42721,36,12912,,,,,
51512,36,12913,,,,,
42042,36,12926,,,,,
45000,36,12942,,,,,
35969,36,12945,,,,,
29825,36,12952,,,,,
42665,36,12953,,,,,
57788,36,12955,,,,,
29746,36,12957,,,,,
51667,36,12960,,,,,
49479,36,12966,,,,,
49167,36,12967,,,,,
62926,36,12972,,,,,
56782,36,12306,,,,,
49503,36,12401,,,,,
53654,36,12410,,,,,
35500,36,12424,,,,,
47179,36,12431,,,,,
37938,36,12444,,,,,
38895,36,12451,,,,,
75486,36,12454,,,,,
56250,36,12457,,,,,
44167,36,13072,,,,,
56230,36,13077,,,,,
67113,36,13108,,,,,
42191,36,13156,,,,,
83281,36,13164,,,,,
14512,36,13202,,,,,
27514,36,13204,,,,,
39250,36,13207,,,,,
NA,36,13290,,,,,
51786,36,13303,,,,,
49324,36,13309,,,,,
35625,36,13313,,,,,
39886,36,13314,,,,,
55089,36,13322,,,,,
46145,36,13021,,,,,
72587,36,13304,,,,,
67560,36,13110,,,,,
47196,36,13126,,,,,
44444,36,13145,,,,,
41804,36,13206,,,,,
74491,36,13039,,,,,
41179,36,13083,,,,,
55339,36,13101,,,,,
48470,36,13114,,,,,
43967,36,13140,,,,,
47699,36,13142,,,,,
42336,36,13146,,,,,
62700,36,13160,,,,,
50966,36,13166,,,,,
30154,36,13205,,,,,
27318,36,13210,,,,,
53822,36,13212,,,,,
55461,36,13431,,,,,
55272,36,13326,,,,,
43165,36,13411,,,,,
35909,36,13417,,,,,
30203,36,13433,,,,,
51827,36,13464,,,,,
97485,36,11754,,,,,
102638,36,11795,,,,,
78333,36,11957,,,,,
91764,36,11201,,,,,
71895,36,11231,,,,,
59810,36,11417,,,,,
132875,36,11109,,,,,
NA,36,11351,,,,,
NA,36,11359,,,,,
NA,36,11424,,,,,
NA,36,11425,,,,,
NA,36,11451,,,,,
NA,36,11549,,,,,
NA,36,11556,,,,,
127813,36,11739,,,,,
94543,36,11749,,,,,
NA,36,11794,,,,,
102422,36,11931,,,,,
NA,36,11973,,,,,
66552,36,11955,,,,,
91776,36,11958,,,,,
104917,36,11970,,,,,
72857,36,11972,,,,,
139500,36,11976,,,,,
89369,36,11010,,,,,
136379,36,11020,,,,,
48797,36,11203,,,,,
35437,36,11208,,,,,
52895,36,11210,,,,,
27278,36,11212,,,,,
36577,36,11221,,,,,
23941,36,11239,,,,,
72599,36,11361,,,,,
73010,36,11364,,,,,
77352,36,11413,,,,,
75587,36,11429,,,,,
57027,36,11434,,,,,
58925,36,11436,,,,,
68155,36,11953,,,,,
53092,36,11961,,,,,
86131,36,11978,,,,,
94755,36,11572,,,,,
71158,36,11520,,,,,
56345,36,11550,,,,,
83563,36,11561,,,,,
36875,36,11692,,,,,
54803,36,11096,,,,,
47249,36,11102,,,,,
54152,36,11104,,,,,
33127,36,11207,,,,,
34046,36,11213,,,,,
40174,36,11216,,,,,
40295,36,11225,,,,,
38353,36,11232,,,,,
61950,36,11238,,,,,
68079,36,11358,,,,,
57486,36,11365,,,,,
93958,36,11547,,,,,
91828,36,11554,,,,,
52652,34,7057,,,,,
112955,34,7936,,,,,
80364,34,7882,,,,,
81198,34,7885,,,,,
117803,34,7933,,,,,
74453,34,7727,,,,,
120919,34,7642,,,,,
55565,34,7644,,,,,
116611,34,7645,,,,,
96757,34,7648,,,,,
78617,34,7724,,,,,
103945,34,7726,,,,,
79349,34,7732,,,,,
104007,34,7748,,,,,
83910,34,7826,,,,,
82188,34,7750,,,,,
76463,34,7762,,,,,
90200,34,7847,,,,,
88716,34,7849,,,,,
98040,34,7852,,,,,
79233,34,7856,,,,,
63633,34,7008,,,,,
55714,34,7002,,,,,
71745,34,7012,,,,,
79805,34,7014,,,,,
41328,34,7017,,,,,
70777,34,7031,,,,,
68147,34,7064,,,,,
58142,34,7065,,,,,
127455,34,7090,,,,,
